num_nodes,num_colors,edge_prob,num_samples,Algorithm,SHD,CHD
20,2,0.4,1000,Greedy,80.0,14
20,2,0.4,1000,GES,132.0,
20,2,0.4,500,Greedy,94.0,15
20,2,0.4,500,GES,138.0,
20,2,0.4,100,Greedy,116.0,14
20,2,0.4,100,GES,102.0,
20,10,0.2,1000,Greedy,41.0,9
20,10,0.2,1000,GES,47.0,
20,10,0.2,500,Greedy,33.0,10
20,10,0.2,500,GES,61.0,
20,10,0.2,100,Greedy,45.0,12
20,10,0.2,100,GES,51.0,
20,2,0.2,1000,Greedy,19.0,8
20,2,0.2,1000,GES,60.0,
20,2,0.2,500,Greedy,32.0,9
20,2,0.2,500,GES,39.0,
20,2,0.2,100,Greedy,22.0,6
20,2,0.2,100,GES,28.0,
8,4,0.8,1000,Greedy,9.0,2
8,4,0.8,1000,GES,25.0,
8,4,0.8,500,Greedy,35.0,5
8,4,0.8,500,GES,25.0,
8,4,0.8,100,Greedy,16.0,2
8,4,0.8,100,GES,28.0,
8,2,0.8,1000,Greedy,12.0,3
8,2,0.8,1000,GES,6.0,
8,2,0.8,500,Greedy,14.0,4
8,2,0.8,500,GES,8.0,
8,2,0.8,100,Greedy,12.0,3
8,2,0.8,100,GES,22.0,
8,4,0.6,1000,Greedy,23.0,4
8,4,0.6,1000,GES,19.0,
8,4,0.6,500,Greedy,21.0,4
8,4,0.6,500,GES,6.0,
8,4,0.6,100,Greedy,29.0,3
8,4,0.6,100,GES,12.0,
8,2,0.6,1000,Greedy,13.0,4
8,2,0.6,1000,GES,26.0,
8,2,0.6,500,Greedy,32.0,6
8,2,0.6,500,GES,27.0,
8,2,0.6,100,Greedy,15.0,2
8,2,0.6,100,GES,18.0,
8,4,0.4,1000,Greedy,2.0,1
8,4,0.4,1000,GES,9.0,
8,4,0.4,500,Greedy,3.0,2
8,4,0.4,500,GES,9.0,
8,4,0.4,100,Greedy,2.0,3
8,4,0.4,100,GES,5.0,
8,2,0.4,1000,Greedy,9.0,3
8,2,0.4,1000,GES,1.0,
8,2,0.4,500,Greedy,9.0,3
8,2,0.4,500,GES,5.0,
8,2,0.4,100,Greedy,15.0,4
8,2,0.4,100,GES,11.0,
8,4,0.2,1000,Greedy,5.0,3
8,4,0.2,1000,GES,10.0,
8,4,0.2,500,Greedy,5.0,2
8,4,0.2,500,GES,7.0,
8,4,0.2,100,Greedy,6.0,3
8,4,0.2,100,GES,4.0,
8,2,0.2,1000,Greedy,0.0,0
8,2,0.2,1000,GES,4.0,
8,2,0.2,500,Greedy,0.0,1
8,2,0.2,500,GES,4.0,
8,2,0.2,100,Greedy,4.0,4
8,2,0.2,100,GES,6.0,
5,2,0.8,1000,Greedy,2.0,2
5,2,0.8,1000,GES,10.0,
5,2,0.8,500,Greedy,6.0,2
5,2,0.8,500,GES,8.0,
5,2,0.8,100,Greedy,3.0,0
5,2,0.8,100,GES,13.0,
5,2,0.8,1000,Greedy,14.0,3
5,2,0.8,1000,GES,13.0,
5,2,0.8,500,Greedy,7.0,2
5,2,0.8,500,GES,4.0,
5,2,0.8,100,Greedy,16.0,2
5,2,0.8,100,GES,5.0,
5,2,0.6,1000,Greedy,2.0,0
5,2,0.6,1000,GES,4.0,
5,2,0.6,500,Greedy,2.0,2
5,2,0.6,500,GES,4.0,
5,2,0.6,100,Greedy,3.0,2
5,2,0.6,100,GES,9.0,
5,2,0.6,1000,Greedy,1.0,1
5,2,0.6,1000,GES,6.0,
5,2,0.6,500,Greedy,2.0,1
5,2,0.6,500,GES,11.0,
