num_nodes,num_colors,edge_prob,num_samples,Algorithm,SHD,CHD,CSHD
6,2,0.8,100,Greedy,3.0,2.0,8.0
6,2,0.8,100,GES,8.0,,
6,3,0.6,1000,Greedy,7.0,3.0,8.0
6,3,0.6,1000,GES,17.0,,
6,3,0.6,500,Greedy,12.0,4.0,14.0
6,3,0.6,500,GES,15.0,,
6,3,0.6,100,Greedy,13.0,4.0,14.0
6,3,0.6,100,GES,17.0,,
6,2,0.6,1000,Greedy,8.0,1.0,9.0
6,2,0.6,1000,GES,9.0,,
6,2,0.6,500,Greedy,6.0,1.0,8.0
6,2,0.6,500,GES,6.0,,
6,2,0.6,100,Greedy,8.0,0.0,8.0
6,2,0.6,100,GES,9.0,,
6,3,0.4,1000,Greedy,2.0,1.0,2.0
6,3,0.4,1000,GES,2.0,,
6,3,0.4,500,Greedy,2.0,2.0,2.0
6,3,0.4,500,GES,2.0,,
6,3,0.4,100,Greedy,4.0,2.0,5.0
6,3,0.4,100,GES,2.0,,
6,2,0.4,1000,Greedy,3.0,2.0,4.0
6,2,0.4,1000,GES,6.0,,
6,2,0.4,500,Greedy,1.0,0.0,2.0
6,2,0.4,500,GES,9.0,,
6,2,0.4,100,Greedy,4.0,2.0,4.0
6,2,0.4,100,GES,6.0,,
6,3,0.2,1000,Greedy,0.0,0.0,0.0
6,3,0.2,1000,GES,0.0,,
6,3,0.2,500,Greedy,0.0,0.0,0.0
6,3,0.2,500,GES,0.0,,
6,3,0.2,100,Greedy,0.0,0.0,0.0
6,3,0.2,100,GES,2.0,,
6,2,0.2,1000,Greedy,6.0,4.0,6.0
6,2,0.2,1000,GES,4.0,,
6,2,0.2,500,Greedy,0.0,0.0,0.0
6,2,0.2,500,GES,4.0,,
6,2,0.2,100,Greedy,0.0,0.0,0.0
6,2,0.2,100,GES,6.0,,
4,2,0.8,1000,Greedy,0.0,0.0,0.0
4,2,0.8,1000,GES,0.0,,
4,2,0.8,500,Greedy,0.0,0.0,0.0
4,2,0.8,500,GES,0.0,,
4,2,0.8,100,Greedy,4.0,0.0,4.0
4,2,0.8,100,GES,3.0,,
4,2,0.8,1000,Greedy,0.0,0.0,0.0
4,2,0.8,1000,GES,2.0,,
4,2,0.8,500,Greedy,2.0,2.0,2.0
4,2,0.8,500,GES,2.0,,
4,2,0.8,100,Greedy,0.0,0.0,0.0
4,2,0.8,100,GES,2.0,,
4,2,0.6,1000,Greedy,4.0,2.0,4.0
4,2,0.6,1000,GES,5.0,,
4,2,0.6,500,Greedy,4.0,1.0,5.0
4,2,0.6,500,GES,5.0,,
4,2,0.6,100,Greedy,4.0,1.0,4.0
4,2,0.6,100,GES,5.0,,
4,2,0.6,1000,Greedy,0.0,0.0,0.0
4,2,0.6,1000,GES,2.0,,
4,2,0.6,500,Greedy,0.0,0.0,0.0
4,2,0.6,500,GES,2.0,,
4,2,0.6,100,Greedy,0.0,0.0,0.0
4,2,0.6,100,GES,2.0,,
4,2,0.4,1000,Greedy,8.0,1.0,8.0
4,2,0.4,1000,GES,3.0,,
4,2,0.4,500,Greedy,2.0,1.0,2.0
4,2,0.4,500,GES,3.0,,
4,2,0.4,100,Greedy,7.0,1.0,7.0
4,2,0.4,100,GES,7.0,,
4,2,0.4,1000,Greedy,0.0,0.0,0.0
4,2,0.4,1000,GES,1.0,,
4,2,0.4,500,Greedy,0.0,0.0,0.0
4,2,0.4,500,GES,1.0,,
4,2,0.4,100,Greedy,0.0,0.0,0.0
4,2,0.4,100,GES,1.0,,
4,2,0.2,1000,Greedy,1.0,0.0,1.0
4,2,0.2,1000,GES,1.0,,
4,2,0.2,500,Greedy,2.0,0.0,2.0
4,2,0.2,500,GES,1.0,,
4,2,0.2,100,Greedy,1.0,0.0,1.0
4,2,0.2,100,GES,1.0,,
4,2,0.2,1000,Greedy,0.0,0.0,0.0
4,2,0.2,1000,GES,1.0,,
4,2,0.2,500,Greedy,0.0,0.0,1.0
4,2,0.2,500,GES,1.0,,
4,2,0.2,100,Greedy,0.0,0.0,1.0
4,2,0.2,100,GES,1.0,,
20,10,0.8,1000,Greedy,172.0,16.0,226.0
20,10,0.8,1000,GES,209.0,,
20,10,0.8,500,Greedy,182.0,16.0,224.0
20,10,0.8,500,GES,200.0,,
20,10,0.8,100,Greedy,148.0,13.0,180.0
20,10,0.8,100,GES,184.0,,
20,2,0.8,1000,Greedy,127.0,16.0,204.0
20,2,0.8,1000,GES,174.0,,
20,2,0.8,500,Greedy,153.0,15.0,212.0
20,2,0.8,500,GES,162.0,,
20,2,0.8,100,Greedy,183.0,14.0,206.0
20,2,0.8,100,GES,161.0,,
20,10,0.6,1000,Greedy,169.0,16.0,202.0
20,10,0.6,1000,GES,159.0,,
20,10,0.6,500,Greedy,155.0,10.0,181.0
20,10,0.6,500,GES,152.0,,
20,10,0.6,100,Greedy,105.0,12.0,135.0
20,10,0.6,100,GES,151.0,,
20,2,0.6,1000,Greedy,162.0,12.0,177.0
20,2,0.6,1000,GES,188.0,,
20,2,0.6,500,Greedy,143.0,14.0,155.0
20,2,0.6,500,GES,177.0,,
20,2,0.6,100,Greedy,132.0,10.0,137.0
20,2,0.6,100,GES,150.0,,
20,10,0.4,1000,Greedy,131.0,14.0,159.0
20,10,0.4,1000,GES,164.0,,
20,10,0.4,500,Greedy,115.0,14.0,145.0
20,10,0.4,500,GES,161.0,,
20,10,0.4,100,Greedy,91.0,13.0,110.0
20,10,0.4,100,GES,120.0,,
20,2,0.4,1000,Greedy,105.0,14.0,137.0
20,2,0.4,1000,GES,126.0,,
20,2,0.4,500,Greedy,80.0,12.0,118.0
20,2,0.4,500,GES,89.0,,
20,2,0.4,100,Greedy,67.0,13.0,92.0
20,2,0.4,100,GES,115.0,,
20,10,0.2,1000,Greedy,58.0,15.0,77.0
20,10,0.2,1000,GES,86.0,,
20,10,0.2,500,Greedy,58.0,9.0,69.0
20,10,0.2,500,GES,57.0,,
20,10,0.2,100,Greedy,44.0,6.0,54.0
20,10,0.2,100,GES,71.0,,
20,2,0.2,1000,Greedy,47.0,13.0,65.0
20,2,0.2,1000,GES,60.0,,
20,2,0.2,500,Greedy,43.0,5.0,63.0
20,2,0.2,500,GES,45.0,,
20,2,0.2,100,Greedy,43.0,10.0,49.0
20,2,0.2,100,GES,35.0,,
6,3,0.8,1000,Greedy,15.0,3.0,16.0
6,3,0.8,1000,GES,11.0,,
6,3,0.8,500,Greedy,6.0,2.0,10.0
6,3,0.8,500,GES,24.0,,
6,3,0.8,100,Greedy,10.0,3.0,12.0
6,3,0.8,100,GES,14.0,,
6,2,0.8,1000,Greedy,9.0,4.0,10.0
6,2,0.8,1000,GES,13.0,,
6,2,0.8,500,Greedy,11.0,4.0,13.0
6,2,0.8,500,GES,13.0,,
6,2,0.8,100,Greedy,11.0,3.0,13.0
6,2,0.8,100,GES,7.0,,
6,3,0.6,1000,Greedy,14.0,0.0,14.0
6,3,0.6,1000,GES,2.0,,
6,3,0.6,500,Greedy,3.0,0.0,3.0
6,3,0.6,500,GES,2.0,,
6,3,0.6,100,Greedy,10.0,0.0,11.0
6,3,0.6,100,GES,13.0,,
6,2,0.6,1000,Greedy,2.0,0.0,2.0
6,2,0.6,1000,GES,3.0,,
6,2,0.6,500,Greedy,1.0,0.0,1.0
6,2,0.6,500,GES,3.0,,
6,2,0.6,100,Greedy,2.0,0.0,2.0
6,2,0.6,100,GES,3.0,,
6,3,0.4,1000,Greedy,0.0,0.0,0.0
6,3,0.4,1000,GES,2.0,,
6,3,0.4,500,Greedy,2.0,2.0,2.0
6,3,0.4,500,GES,2.0,,
6,3,0.4,100,Greedy,0.0,2.0,0.0
6,3,0.4,100,GES,2.0,,
6,2,0.4,1000,Greedy,0.0,0.0,0.0
6,2,0.4,1000,GES,1.0,,
6,2,0.4,500,Greedy,0.0,0.0,0.0
6,2,0.4,500,GES,1.0,,
6,2,0.4,100,Greedy,1.0,1.0,3.0
6,2,0.4,100,GES,3.0,,
6,3,0.2,1000,Greedy,3.0,1.0,3.0
6,3,0.2,1000,GES,2.0,,
6,3,0.2,500,Greedy,1.0,0.0,1.0
6,3,0.2,500,GES,2.0,,
6,3,0.2,100,Greedy,3.0,1.0,3.0
6,3,0.2,100,GES,2.0,,
6,2,0.2,1000,Greedy,0.0,0.0,0.0
6,2,0.2,1000,GES,1.0,,
6,2,0.2,500,Greedy,0.0,2.0,0.0
6,2,0.2,500,GES,1.0,,
6,2,0.2,100,Greedy,2.0,1.0,2.0
6,2,0.2,100,GES,1.0,,
4,2,0.8,1000,Greedy,4.0,1.0,4.0
4,2,0.8,1000,GES,3.0,,
4,2,0.8,500,Greedy,3.0,1.0,3.0
4,2,0.8,500,GES,3.0,,
4,2,0.8,100,Greedy,6.0,1.0,6.0
4,2,0.8,100,GES,4.0,,
4,2,0.8,1000,Greedy,8.0,2.0,8.0
4,2,0.8,1000,GES,8.0,,
4,2,0.8,500,Greedy,2.0,0.0,3.0
4,2,0.8,500,GES,5.0,,
4,2,0.8,100,Greedy,5.0,0.0,5.0
4,2,0.8,100,GES,5.0,,
4,2,0.6,1000,Greedy,5.0,1.0,5.0
4,2,0.6,1000,GES,3.0,,
4,2,0.6,500,Greedy,2.0,1.0,2.0
4,2,0.6,500,GES,3.0,,
4,2,0.6,100,Greedy,8.0,2.0,8.0
4,2,0.6,100,GES,3.0,,
4,2,0.6,1000,Greedy,9.0,2.0,9.0
4,2,0.6,1000,GES,4.0,,
4,2,0.6,500,Greedy,4.0,1.0,4.0
4,2,0.6,500,GES,4.0,,
4,2,0.6,100,Greedy,9.0,1.0,9.0
4,2,0.6,100,GES,7.0,,
4,2,0.4,1000,Greedy,0.0,0.0,0.0
4,2,0.4,1000,GES,2.0,,
4,2,0.4,500,Greedy,0.0,0.0,0.0
4,2,0.4,500,GES,2.0,,
4,2,0.4,100,Greedy,0.0,0.0,0.0
4,2,0.4,100,GES,2.0,,
4,2,0.4,1000,Greedy,0.0,0.0,0.0
4,2,0.4,1000,GES,2.0,,
4,2,0.4,500,Greedy,2.0,0.0,2.0
4,2,0.4,500,GES,2.0,,
4,2,0.4,100,Greedy,1.0,0.0,1.0
4,2,0.4,100,GES,4.0,,
4,2,0.2,1000,Greedy,0.0,0.0,0.0
4,2,0.2,1000,GES,1.0,,
4,2,0.2,500,Greedy,0.0,0.0,0.0
4,2,0.2,500,GES,1.0,,
4,2,0.2,100,Greedy,2.0,2.0,2.0
4,2,0.2,100,GES,1.0,,
4,2,0.2,1000,Greedy,0.0,0.0,0.0
4,2,0.2,1000,GES,1.0,,
4,2,0.2,500,Greedy,0.0,0.0,0.0
4,2,0.2,500,GES,1.0,,
4,2,0.2,100,Greedy,0.0,0.0,0.0
4,2,0.2,100,GES,1.0,,
20,10,0.8,1000,Greedy,154.0,13.0,207.0
20,10,0.8,1000,GES,226.0,,
20,10,0.8,500,Greedy,163.0,16.0,206.0
20,10,0.8,500,GES,223.0,,
20,10,0.8,100,Greedy,171.0,12.0,189.0
20,10,0.8,100,GES,164.0,,
20,2,0.8,1000,Greedy,171.0,16.0,209.0
20,2,0.8,1000,GES,213.0,,
20,2,0.8,500,Greedy,173.0,15.0,205.0
20,2,0.8,500,GES,201.0,,
20,2,0.8,100,Greedy,166.0,13.0,173.0
20,2,0.8,100,GES,190.0,,
20,10,0.6,1000,Greedy,169.0,16.0,194.0
20,10,0.6,1000,GES,167.0,,
20,10,0.6,500,Greedy,154.0,15.0,188.0
20,10,0.6,500,GES,176.0,,
20,10,0.6,100,Greedy,127.0,9.0,152.0
20,10,0.6,100,GES,163.0,,
20,2,0.6,1000,Greedy,170.0,15.0,201.0
20,2,0.6,1000,GES,174.0,,
20,2,0.6,500,Greedy,169.0,13.0,190.0
20,2,0.6,500,GES,162.0,,
20,2,0.6,100,Greedy,133.0,15.0,152.0
20,2,0.6,100,GES,149.0,,
20,10,0.4,1000,Greedy,70.0,13.0,100.0
20,10,0.4,1000,GES,133.0,,
20,10,0.4,500,Greedy,69.0,14.0,92.0
20,10,0.4,500,GES,110.0,,
20,10,0.4,100,Greedy,81.0,11.0,88.0
20,10,0.4,100,GES,92.0,,
20,2,0.4,1000,Greedy,152.0,15.0,176.0
20,2,0.4,1000,GES,170.0,,
20,2,0.4,500,Greedy,130.0,15.0,146.0
20,2,0.4,500,GES,138.0,,
20,2,0.4,100,Greedy,106.0,15.0,118.0
20,2,0.4,100,GES,127.0,,
20,10,0.2,1000,Greedy,27.0,9.0,43.0
20,10,0.2,1000,GES,38.0,,
20,10,0.2,500,Greedy,61.0,11.0,68.0
20,10,0.2,500,GES,24.0,,
20,10,0.2,100,Greedy,35.0,7.0,41.0
20,10,0.2,100,GES,39.0,,
20,2,0.2,1000,Greedy,61.0,12.0,74.0
20,2,0.2,1000,GES,63.0,,
20,2,0.2,500,Greedy,50.0,13.0,67.0
20,2,0.2,500,GES,65.0,,
20,2,0.2,100,Greedy,43.0,12.0,53.0
20,2,0.2,100,GES,60.0,,
6,3,0.8,1000,Greedy,0.0,1.0,0.0
6,3,0.8,1000,GES,7.0,,
6,3,0.8,500,Greedy,9.0,2.0,11.0
6,3,0.8,500,GES,7.0,,
6,3,0.8,100,Greedy,9.0,2.0,11.0
6,3,0.8,100,GES,11.0,,
6,2,0.8,1000,Greedy,14.0,3.0,17.0
6,2,0.8,1000,GES,22.0,,
6,2,0.8,500,Greedy,13.0,4.0,15.0
6,2,0.8,500,GES,23.0,,
6,2,0.8,100,Greedy,9.0,0.0,13.0
6,2,0.8,100,GES,20.0,,
6,3,0.6,1000,Greedy,9.0,2.0,10.0
6,3,0.6,1000,GES,14.0,,
6,3,0.6,500,Greedy,8.0,2.0,9.0
6,3,0.6,500,GES,11.0,,
6,3,0.6,100,Greedy,2.0,1.0,3.0
6,3,0.6,100,GES,10.0,,
6,2,0.6,1000,Greedy,5.0,2.0,9.0
6,2,0.6,1000,GES,2.0,,
6,2,0.6,500,Greedy,6.0,4.0,8.0
6,2,0.6,500,GES,5.0,,
6,2,0.6,100,Greedy,7.0,4.0,8.0
6,2,0.6,100,GES,5.0,,
6,3,0.4,1000,Greedy,7.0,2.0,7.0
6,3,0.4,1000,GES,0.0,,
6,3,0.4,500,Greedy,5.0,2.0,5.0
6,3,0.4,500,GES,0.0,,
6,3,0.4,100,Greedy,0.0,1.0,0.0
6,3,0.4,100,GES,1.0,,
6,2,0.4,1000,Greedy,0.0,0.0,0.0
6,2,0.4,1000,GES,4.0,,
6,2,0.4,500,Greedy,0.0,0.0,0.0
6,2,0.4,500,GES,2.0,,
6,2,0.4,100,Greedy,0.0,0.0,0.0
6,2,0.4,100,GES,2.0,,
6,3,0.2,1000,Greedy,2.0,2.0,2.0
6,3,0.2,1000,GES,2.0,,
6,3,0.2,500,Greedy,0.0,0.0,0.0
6,3,0.2,500,GES,2.0,,
6,3,0.2,100,Greedy,0.0,0.0,0.0
6,3,0.2,100,GES,4.0,,
6,2,0.2,1000,Greedy,0.0,0.0,0.0
6,2,0.2,1000,GES,3.0,,
6,2,0.2,500,Greedy,0.0,1.0,0.0
6,2,0.2,500,GES,1.0,,
6,2,0.2,100,Greedy,1.0,1.0,1.0
6,2,0.2,100,GES,5.0,,
4,2,0.8,1000,Greedy,9.0,2.0,9.0
4,2,0.8,1000,GES,7.0,,
4,2,0.8,500,Greedy,8.0,2.0,8.0
4,2,0.8,500,GES,7.0,,
4,2,0.8,100,Greedy,7.0,1.0,7.0
4,2,0.8,100,GES,7.0,,
4,2,0.8,1000,Greedy,2.0,1.0,2.0
4,2,0.8,1000,GES,2.0,,
4,2,0.8,500,Greedy,2.0,1.0,2.0
4,2,0.8,500,GES,7.0,,
4,2,0.8,100,Greedy,3.0,1.0,4.0
4,2,0.8,100,GES,5.0,,
4,2,0.6,1000,Greedy,0.0,0.0,0.0
4,2,0.6,1000,GES,0.0,,
4,2,0.6,500,Greedy,0.0,0.0,0.0
4,2,0.6,500,GES,0.0,,
4,2,0.6,100,Greedy,0.0,0.0,1.0
4,2,0.6,100,GES,0.0,,
4,2,0.6,1000,Greedy,0.0,0.0,0.0
4,2,0.6,1000,GES,3.0,,
4,2,0.6,500,Greedy,7.0,2.0,7.0
4,2,0.6,500,GES,6.0,,
4,2,0.6,100,Greedy,2.0,0.0,3.0
4,2,0.6,100,GES,7.0,,
4,2,0.4,1000,Greedy,0.0,0.0,0.0
4,2,0.4,1000,GES,2.0,,
4,2,0.4,500,Greedy,0.0,0.0,0.0
4,2,0.4,500,GES,2.0,,
4,2,0.4,100,Greedy,0.0,0.0,0.0
4,2,0.4,100,GES,2.0,,
4,2,0.4,1000,Greedy,0.0,0.0,0.0
4,2,0.4,1000,GES,6.0,,
4,2,0.4,500,Greedy,0.0,0.0,0.0
4,2,0.4,500,GES,6.0,,
4,2,0.4,100,Greedy,2.0,1.0,3.0
4,2,0.4,100,GES,6.0,,
4,2,0.2,1000,Greedy,2.0,0.0,2.0
4,2,0.2,1000,GES,2.0,,
4,2,0.2,500,Greedy,0.0,0.0,0.0
4,2,0.2,500,GES,2.0,,
4,2,0.2,100,Greedy,0.0,0.0,0.0
4,2,0.2,100,GES,2.0,,
4,2,0.2,1000,Greedy,0.0,0.0,0.0
4,2,0.2,1000,GES,2.0,,
4,2,0.2,500,Greedy,2.0,0.0,2.0
4,2,0.2,500,GES,2.0,,
4,2,0.2,100,Greedy,1.0,0.0,1.0
4,2,0.2,100,GES,2.0,,
20,10,0.8,1000,Greedy,190.0,15.0,229.0
20,10,0.8,1000,GES,178.0,,
20,10,0.8,500,Greedy,159.0,15.0,195.0
20,10,0.8,500,GES,176.0,,
20,10,0.8,100,Greedy,164.0,12.0,187.0
20,10,0.8,100,GES,173.0,,
20,2,0.8,1000,Greedy,198.0,15.0,245.0
20,2,0.8,1000,GES,188.0,,
20,2,0.8,500,Greedy,181.0,13.0,232.0
20,2,0.8,500,GES,200.0,,
20,2,0.8,100,Greedy,183.0,14.0,192.0
20,2,0.8,100,GES,201.0,,
20,10,0.6,1000,Greedy,137.0,16.0,174.0
20,10,0.6,1000,GES,164.0,,
20,10,0.6,500,Greedy,143.0,15.0,166.0
20,10,0.6,500,GES,158.0,,
20,10,0.6,100,Greedy,133.0,13.0,140.0
20,10,0.6,100,GES,141.0,,
20,2,0.6,1000,Greedy,115.0,10.0,161.0
20,2,0.6,1000,GES,149.0,,
20,2,0.6,500,Greedy,141.0,14.0,172.0
20,2,0.6,500,GES,157.0,,
20,2,0.6,100,Greedy,119.0,9.0,138.0
20,2,0.6,100,GES,138.0,,
20,10,0.4,1000,Greedy,85.0,14.0,118.0
20,10,0.4,1000,GES,132.0,,
20,10,0.4,500,Greedy,98.0,14.0,129.0
20,10,0.4,500,GES,125.0,,
20,10,0.4,100,Greedy,92.0,12.0,102.0
20,10,0.4,100,GES,91.0,,
20,2,0.4,1000,Greedy,91.0,13.0,123.0
20,2,0.4,1000,GES,138.0,,
20,2,0.4,500,Greedy,103.0,14.0,126.0
20,2,0.4,500,GES,97.0,,
20,2,0.4,100,Greedy,81.0,10.0,91.0
20,2,0.4,100,GES,99.0,,
20,10,0.2,1000,Greedy,63.0,11.0,73.0
20,10,0.2,1000,GES,75.0,,
20,10,0.2,500,Greedy,50.0,10.0,62.0
20,10,0.2,500,GES,56.0,,
20,10,0.2,100,Greedy,39.0,12.0,47.0
20,10,0.2,100,GES,41.0,,
20,2,0.2,1000,Greedy,58.0,12.0,81.0
20,2,0.2,1000,GES,110.0,,
20,2,0.2,500,Greedy,60.0,11.0,79.0
20,2,0.2,500,GES,81.0,,
20,2,0.2,100,Greedy,58.0,12.0,68.0
20,2,0.2,100,GES,67.0,,
6,3,0.8,1000,Greedy,3.0,3.0,3.0
6,3,0.8,1000,GES,4.0,,
6,3,0.8,500,Greedy,0.0,1.0,2.0
6,3,0.8,500,GES,4.0,,
6,3,0.8,100,Greedy,9.0,2.0,9.0
6,3,0.8,100,GES,4.0,,
6,2,0.8,1000,Greedy,9.0,3.0,13.0
6,2,0.8,1000,GES,14.0,,
6,2,0.8,500,Greedy,2.0,2.0,7.0
6,2,0.8,500,GES,7.0,,
6,2,0.8,100,Greedy,13.0,3.0,15.0
6,2,0.8,100,GES,19.0,,
6,3,0.6,1000,Greedy,12.0,1.0,13.0
6,3,0.6,1000,GES,10.0,,
6,3,0.6,500,Greedy,2.0,1.0,5.0
6,3,0.6,500,GES,15.0,,
6,3,0.6,100,Greedy,9.0,3.0,11.0
6,3,0.6,100,GES,9.0,,
6,2,0.6,1000,Greedy,7.0,0.0,8.0
6,2,0.6,1000,GES,9.0,,
6,2,0.6,500,Greedy,11.0,4.0,13.0
6,2,0.6,500,GES,12.0,,
6,2,0.6,100,Greedy,8.0,2.0,10.0
6,2,0.6,100,GES,10.0,,
6,3,0.4,1000,Greedy,9.0,3.0,10.0
6,3,0.4,1000,GES,1.0,,
6,3,0.4,500,Greedy,2.0,2.0,3.0
6,3,0.4,500,GES,1.0,,
6,3,0.4,100,Greedy,7.0,3.0,9.0
6,3,0.4,100,GES,5.0,,
6,2,0.4,1000,Greedy,0.0,0.0,0.0
6,2,0.4,1000,GES,3.0,,
6,2,0.4,500,Greedy,0.0,1.0,0.0
6,2,0.4,500,GES,1.0,,
6,2,0.4,100,Greedy,0.0,1.0,0.0
6,2,0.4,100,GES,1.0,,
6,3,0.2,1000,Greedy,0.0,0.0,0.0
6,3,0.2,1000,GES,2.0,,
6,3,0.2,500,Greedy,2.0,1.0,2.0
6,3,0.2,500,GES,2.0,,
6,3,0.2,100,Greedy,1.0,0.0,1.0
6,3,0.2,100,GES,2.0,,
6,2,0.2,1000,Greedy,3.0,2.0,4.0
6,2,0.2,1000,GES,6.0,,
6,2,0.2,500,Greedy,2.0,0.0,4.0
6,2,0.2,500,GES,6.0,,
6,2,0.2,100,Greedy,6.0,1.0,7.0
6,2,0.2,100,GES,8.0,,
4,2,0.8,1000,Greedy,3.0,2.0,4.0
4,2,0.8,1000,GES,2.0,,
4,2,0.8,500,Greedy,4.0,2.0,4.0
4,2,0.8,500,GES,8.0,,
4,2,0.8,100,Greedy,3.0,2.0,3.0
4,2,0.8,100,GES,8.0,,
4,2,0.8,1000,Greedy,5.0,1.0,6.0
4,2,0.8,1000,GES,2.0,,
4,2,0.8,500,Greedy,4.0,0.0,5.0
4,2,0.8,500,GES,5.0,,
4,2,0.8,100,Greedy,3.0,1.0,3.0
4,2,0.8,100,GES,2.0,,
4,2,0.6,1000,Greedy,0.0,0.0,0.0
4,2,0.6,1000,GES,0.0,,
4,2,0.6,500,Greedy,0.0,0.0,0.0
4,2,0.6,500,GES,2.0,,
4,2,0.6,100,Greedy,2.0,1.0,2.0
4,2,0.6,100,GES,3.0,,
4,2,0.6,1000,Greedy,0.0,0.0,0.0
4,2,0.6,1000,GES,1.0,,
4,2,0.6,500,Greedy,0.0,0.0,2.0
4,2,0.6,500,GES,1.0,,
4,2,0.6,100,Greedy,4.0,1.0,5.0
4,2,0.6,100,GES,4.0,,
4,2,0.4,1000,Greedy,0.0,0.0,0.0
4,2,0.4,1000,GES,1.0,,
4,2,0.4,500,Greedy,0.0,0.0,0.0
4,2,0.4,500,GES,1.0,,
4,2,0.4,100,Greedy,0.0,0.0,0.0
4,2,0.4,100,GES,1.0,,
4,2,0.4,1000,Greedy,0.0,0.0,0.0
4,2,0.4,1000,GES,1.0,,
4,2,0.4,500,Greedy,2.0,0.0,2.0
4,2,0.4,500,GES,3.0,,
4,2,0.4,100,Greedy,2.0,0.0,2.0
4,2,0.4,100,GES,3.0,,
4,2,0.2,1000,Greedy,0.0,0.0,0.0
4,2,0.2,1000,GES,1.0,,
4,2,0.2,500,Greedy,0.0,0.0,0.0
4,2,0.2,500,GES,1.0,,
4,2,0.2,100,Greedy,2.0,2.0,2.0
4,2,0.2,100,GES,1.0,,
4,2,0.2,1000,Greedy,0.0,1.0,0.0
4,2,0.2,1000,GES,1.0,,
4,2,0.2,500,Greedy,0.0,0.0,0.0
4,2,0.2,500,GES,1.0,,
4,2,0.2,100,Greedy,0.0,0.0,0.0
4,2,0.2,100,GES,3.0,,
20,10,0.8,1000,Greedy,142.0,17.0,210.0
20,10,0.8,1000,GES,191.0,,
20,10,0.8,500,Greedy,177.0,15.0,220.0
20,10,0.8,500,GES,195.0,,
20,10,0.8,100,Greedy,159.0,13.0,183.0
20,10,0.8,100,GES,143.0,,
20,2,0.8,1000,Greedy,168.0,16.0,222.0
20,2,0.8,1000,GES,240.0,,
20,2,0.8,500,Greedy,176.0,16.0,218.0
20,2,0.8,500,GES,231.0,,
20,2,0.8,100,Greedy,163.0,13.0,194.0
20,2,0.8,100,GES,202.0,,
20,10,0.6,1000,Greedy,129.0,16.0,173.0
20,10,0.6,1000,GES,166.0,,
20,10,0.6,500,Greedy,134.0,13.0,167.0
20,10,0.6,500,GES,146.0,,
20,10,0.6,100,Greedy,129.0,11.0,144.0
20,10,0.6,100,GES,125.0,,
20,2,0.6,1000,Greedy,142.0,15.0,197.0
20,2,0.6,1000,GES,152.0,,
20,2,0.6,500,Greedy,160.0,16.0,200.0
20,2,0.6,500,GES,173.0,,
20,2,0.6,100,Greedy,145.0,14.0,171.0
20,2,0.6,100,GES,159.0,,
20,10,0.4,1000,Greedy,105.0,15.0,138.0
20,10,0.4,1000,GES,106.0,,
20,10,0.4,500,Greedy,115.0,14.0,136.0
20,10,0.4,500,GES,121.0,,
20,10,0.4,100,Greedy,93.0,11.0,103.0
20,10,0.4,100,GES,89.0,,
20,2,0.4,1000,Greedy,116.0,15.0,142.0
20,2,0.4,1000,GES,140.0,,
20,2,0.4,500,Greedy,84.0,14.0,120.0
20,2,0.4,500,GES,123.0,,
20,2,0.4,100,Greedy,103.0,15.0,108.0
20,2,0.4,100,GES,110.0,,
20,10,0.2,1000,Greedy,18.0,6.0,29.0
20,10,0.2,1000,GES,53.0,,
20,10,0.2,500,Greedy,37.0,11.0,42.0
20,10,0.2,500,GES,33.0,,
20,10,0.2,100,Greedy,38.0,9.0,44.0
20,10,0.2,100,GES,38.0,,
20,2,0.2,1000,Greedy,42.0,11.0,58.0
20,2,0.2,1000,GES,80.0,,
20,2,0.2,500,Greedy,51.0,12.0,63.0
20,2,0.2,500,GES,73.0,,
20,2,0.2,100,Greedy,35.0,10.0,46.0
20,2,0.2,100,GES,34.0,,
6,3,0.8,1000,Greedy,3.0,0.0,6.0
6,3,0.8,1000,GES,8.0,,
6,3,0.8,500,Greedy,3.0,0.0,5.0
6,3,0.8,500,GES,12.0,,
6,3,0.8,100,Greedy,13.0,1.0,13.0
6,3,0.8,100,GES,12.0,,
6,2,0.8,1000,Greedy,7.0,3.0,11.0
6,2,0.8,1000,GES,16.0,,
6,2,0.8,500,Greedy,10.0,3.0,10.0
6,2,0.8,500,GES,16.0,,
6,2,0.8,100,Greedy,13.0,2.0,14.0
6,2,0.8,100,GES,15.0,,
6,3,0.6,1000,Greedy,0.0,0.0,0.0
6,3,0.6,1000,GES,1.0,,
6,3,0.6,500,Greedy,0.0,0.0,2.0
6,3,0.6,500,GES,1.0,,
6,3,0.6,100,Greedy,0.0,0.0,2.0
6,3,0.6,100,GES,4.0,,
6,2,0.6,1000,Greedy,0.0,0.0,4.0
6,2,0.6,1000,GES,0.0,,
6,2,0.6,500,Greedy,2.0,1.0,5.0
6,2,0.6,500,GES,0.0,,
6,2,0.6,100,Greedy,4.0,0.0,4.0
6,2,0.6,100,GES,2.0,,
6,3,0.4,1000,Greedy,0.0,0.0,0.0
6,3,0.4,1000,GES,6.0,,
6,3,0.4,500,Greedy,1.0,0.0,1.0
6,3,0.4,500,GES,4.0,,
6,3,0.4,100,Greedy,2.0,2.0,3.0
6,3,0.4,100,GES,2.0,,
6,2,0.4,1000,Greedy,4.0,2.0,4.0
6,2,0.4,1000,GES,3.0,,
